pref_code,pref_name,muni_code,muni_name,party_name,votes
16,富山県,16201,富山市,日本共産党,5541
16,富山県,16201,富山市,日本保守党,4262
16,富山県,16201,富山市,国民民主党,19048
16,富山県,16201,富山市,自由民主党,70666
16,富山県,16201,富山市,社会民主党,1970
16,富山県,16201,富山市,れいわ新選組,4124
16,富山県,16201,富山市,参政党,15640
16,富山県,16201,富山市,中道改革連合,26145
16,富山県,16201,富山市,日本維新の会,14341
16,富山県,16201,富山市,安楽死制度を考える会,716
16,富山県,16201,富山市,減税日本・ゆうこく連合,2173
16,富山県,16202,高岡市,日本共産党,2154
16,富山県,16202,高岡市,日本保守党,1756
16,富山県,16202,高岡市,国民民主党,9065
16,富山県,16202,高岡市,自由民主党,32217
16,富山県,16202,高岡市,社会民主党,1183
16,富山県,16202,高岡市,れいわ新選組,1813
16,富山県,16202,高岡市,参政党,6774
16,富山県,16202,高岡市,中道改革連合,9317
16,富山県,16202,高岡市,日本維新の会,5906
16,富山県,16202,高岡市,安楽死制度を考える会,347
16,富山県,16202,高岡市,減税日本・ゆうこく連合,905
16,富山県,16204,魚津市,日本共産党,428
16,富山県,16204,魚津市,日本保守党,403
16,富山県,16204,魚津市,国民民主党,1739
16,富山県,16204,魚津市,自由民主党,7700
16,富山県,16204,魚津市,社会民主党,256
16,富山県,16204,魚津市,れいわ新選組,424
16,富山県,16204,魚津市,参政党,1302
16,富山県,16204,魚津市,中道改革連合,2891
16,富山県,16204,魚津市,日本維新の会,1305
16,富山県,16204,魚津市,安楽死制度を考える会,74
16,富山県,16204,魚津市,減税日本・ゆうこく連合,193
16,富山県,16205,氷見市,日本共産党,528
16,富山県,16205,氷見市,日本保守党,373
16,富山県,16205,氷見市,国民民主党,1955
16,富山県,16205,氷見市,自由民主党,10119
16,富山県,16205,氷見市,社会民主党,303
16,富山県,16205,氷見市,れいわ新選組,554
16,富山県,16205,氷見市,参政党,1662
16,富山県,16205,氷見市,中道改革連合,2509
16,富山県,16205,氷見市,日本維新の会,1485
16,富山県,16205,氷見市,安楽死制度を考える会,71
16,富山県,16205,氷見市,減税日本・ゆうこく連合,233
16,富山県,16206,滑川市,日本共産党,404
16,富山県,16206,滑川市,日本保守党,317
16,富山県,16206,滑川市,国民民主党,1577
16,富山県,16206,滑川市,自由民主党,6083
16,富山県,16206,滑川市,社会民主党,242
16,富山県,16206,滑川市,れいわ新選組,385
16,富山県,16206,滑川市,参政党,1151
16,富山県,16206,滑川市,中道改革連合,2113
16,富山県,16206,滑川市,日本維新の会,1099
16,富山県,16206,滑川市,安楽死制度を考える会,61
16,富山県,16206,滑川市,減税日本・ゆうこく連合,153
16,富山県,16207,黒部市,日本共産党,465
16,富山県,16207,黒部市,日本保守党,395
16,富山県,16207,黒部市,国民民主党,1881
16,富山県,16207,黒部市,自由民主党,8167
16,富山県,16207,黒部市,社会民主党,237
16,富山県,16207,黒部市,れいわ新選組,431
16,富山県,16207,黒部市,参政党,1477
16,富山県,16207,黒部市,中道改革連合,2780
16,富山県,16207,黒部市,日本維新の会,1418
16,富山県,16207,黒部市,安楽死制度を考える会,75
16,富山県,16207,黒部市,減税日本・ゆうこく連合,192
16,富山県,16208,砺波市,日本共産党,632
16,富山県,16208,砺波市,日本保守党,488
16,富山県,16208,砺波市,国民民主党,2941
16,富山県,16208,砺波市,自由民主党,11293
16,富山県,16208,砺波市,社会民主党,314
16,富山県,16208,砺波市,れいわ新選組,551
16,富山県,16208,砺波市,参政党,2034
16,富山県,16208,砺波市,中道改革連合,2364
16,富山県,16208,砺波市,日本維新の会,1867
16,富山県,16208,砺波市,安楽死制度を考える会,95
16,富山県,16208,砺波市,減税日本・ゆうこく連合,272
16,富山県,16209,小矢部市,日本共産党,496
16,富山県,16209,小矢部市,日本保守党,295
16,富山県,16209,小矢部市,国民民主党,1449
16,富山県,16209,小矢部市,自由民主党,6517
16,富山県,16209,小矢部市,社会民主党,150
16,富山県,16209,小矢部市,れいわ新選組,310
16,富山県,16209,小矢部市,参政党,1083
16,富山県,16209,小矢部市,中道改革連合,1339
16,富山県,16209,小矢部市,日本維新の会,1966
16,富山県,16209,小矢部市,安楽死制度を考える会,61
16,富山県,16209,小矢部市,減税日本・ゆうこく連合,128
16,富山県,16210,南砺市,日本共産党,740
16,富山県,16210,南砺市,日本保守党,466
16,富山県,16210,南砺市,国民民主党,2632
16,富山県,16210,南砺市,自由民主党,12493
16,富山県,16210,南砺市,社会民主党,296
16,富山県,16210,南砺市,れいわ新選組,573
16,富山県,16210,南砺市,参政党,1954
16,富山県,16210,南砺市,中道改革連合,2755
16,富山県,16210,南砺市,日本維新の会,1931
16,富山県,16210,南砺市,安楽死制度を考える会,101
16,富山県,16210,南砺市,減税日本・ゆうこく連合,254
16,富山県,16211,射水市,日本共産党,1427
16,富山県,16211,射水市,日本保守党,912
16,富山県,16211,射水市,国民民主党,5056
16,富山県,16211,射水市,自由民主党,18094
16,富山県,16211,射水市,社会民主党,565
16,富山県,16211,射水市,れいわ新選組,1105
16,富山県,16211,射水市,参政党,3709
16,富山県,16211,射水市,中道改革連合,4809
16,富山県,16211,射水市,日本維新の会,3303
