pref_code,pref_name,muni_code,muni_name,party_name,votes,valid_votes
22,静岡県,22101,静岡市葵開票区,国民民主党,17414,116309
22,静岡県,22101,静岡市葵開票区,チームみらい,9366,116309
22,静岡県,22101,静岡市葵開票区,自由民主党,41810,116309
22,静岡県,22101,静岡市葵開票区,中道改革連合,18260,116309
22,静岡県,22101,静岡市葵開票区,日本維新の会,6332,116309
22,静岡県,22101,静岡市葵開票区,日本保守党,2931,116309
22,静岡県,22101,静岡市葵開票区,日本共産党,6031,116309
22,静岡県,22101,静岡市葵開票区,れいわ新選組,3956,116309
22,静岡県,22101,静岡市葵開票区,参政党,7528,116309
22,静岡県,22101,静岡市葵開票区,社会民主党,1102,116309
22,静岡県,22101,静岡市葵開票区,減税日本・ゆうこく連合,1579,116309
22,静岡県,22102,静岡市駿河開票区,国民民主党,15315,95265
22,静岡県,22102,静岡市駿河開票区,チームみらい,7433,95265
22,静岡県,22102,静岡市駿河開票区,自由民主党,34464,95265
22,静岡県,22102,静岡市駿河開票区,中道改革連合,14649,95265
22,静岡県,22102,静岡市駿河開票区,日本維新の会,5440,95265
22,静岡県,22102,静岡市駿河開票区,日本保守党,2465,95265
22,静岡県,22102,静岡市駿河開票区,日本共産党,3707,95265
22,静岡県,22102,静岡市駿河開票区,れいわ新選組,3146,95265
22,静岡県,22102,静岡市駿河開票区,参政党,6467,95265
22,静岡県,22102,静岡市駿河開票区,社会民主党,963,95265
22,静岡県,22102,静岡市駿河開票区,減税日本・ゆうこく連合,1216,95265
22,静岡県,22209,島田市,国民民主党,7385,48083
22,静岡県,22209,島田市,チームみらい,2937,48083
22,静岡県,22209,島田市,自由民主党,18665,48083
22,静岡県,22209,島田市,中道改革連合,7874,48083
22,静岡県,22209,島田市,日本維新の会,2330,48083
22,静岡県,22209,島田市,日本保守党,1124,48083
22,静岡県,22209,島田市,日本共産党,1549,48083
22,静岡県,22209,島田市,れいわ新選組,1723,48083
22,静岡県,22209,島田市,参政党,3380,48083
22,静岡県,22209,島田市,社会民主党,460,48083
22,静岡県,22209,島田市,減税日本・ゆうこく連合,656,48083
22,静岡県,22212,焼津市,国民民主党,8371,62545
22,静岡県,22212,焼津市,チームみらい,4082,62545
22,静岡県,22212,焼津市,自由民主党,24504,62545
22,静岡県,22212,焼津市,中道改革連合,10831,62545
22,静岡県,22212,焼津市,日本維新の会,3161,62545
22,静岡県,22212,焼津市,日本保守党,1464,62545
22,静岡県,22212,焼津市,日本共産党,2113,62545
22,静岡県,22212,焼津市,れいわ新選組,2240,62545
22,静岡県,22212,焼津市,参政党,4444,62545
22,静岡県,22212,焼津市,社会民主党,579,62545
22,静岡県,22212,焼津市,減税日本・ゆうこく連合,756,62545
22,静岡県,22214,藤枝市,国民民主党,9613,70481
22,静岡県,22214,藤枝市,チームみらい,4987,70481
22,静岡県,22214,藤枝市,自由民主党,26912,70481
22,静岡県,22214,藤枝市,中道改革連合,12662,70481
22,静岡県,22214,藤枝市,日本維新の会,3365,70481
22,静岡県,22214,藤枝市,日本保守党,1621,70481
22,静岡県,22214,藤枝市,日本共産党,2485,70481
22,静岡県,22214,藤枝市,れいわ新選組,2379,70481
22,静岡県,22214,藤枝市,参政党,4854,70481
22,静岡県,22214,藤枝市,社会民主党,699,70481
22,静岡県,22214,藤枝市,減税日本・ゆうこく連合,904,70481
22,静岡県,22226,牧之原市,国民民主党,2863,19801
22,静岡県,22226,牧之原市,チームみらい,1040,19801
22,静岡県,22226,牧之原市,自由民主党,8828,19801
22,静岡県,22226,牧之原市,中道改革連合,2913,19801
22,静岡県,22226,牧之原市,日本維新の会,867,19801
