pref_code,pref_name,muni_code,muni_name,party_name,votes,valid_votes
12,千葉県,12101,千葉市中央区,れいわ新選組,2364,92568
12,千葉県,12101,千葉市中央区,中道改革連合,16913,92568
12,千葉県,12101,千葉市中央区,日本維新の会,4924,92568
12,千葉県,12101,千葉市中央区,参政党,7139,92568
12,千葉県,12101,千葉市中央区,国民民主党,10733,92568
12,千葉県,12101,千葉市中央区,日本保守党,2540,92568
12,千葉県,12101,千葉市中央区,チームみらい,8397,92568
12,千葉県,12101,千葉市中央区,社会民主党,1064,92568
12,千葉県,12101,千葉市中央区,自由民主党,34149,92568
12,千葉県,12101,千葉市中央区,日本共産党,3223,92568
12,千葉県,12101,千葉市中央区,減税日本・ゆうこく連合,1122,92568
12,千葉県,12103,千葉市稲毛区,れいわ新選組,1769,71074
12,千葉県,12103,千葉市稲毛区,中道改革連合,15116,71074
12,千葉県,12103,千葉市稲毛区,日本維新の会,3724,71074
12,千葉県,12103,千葉市稲毛区,参政党,5033,71074
12,千葉県,12103,千葉市稲毛区,国民民主党,7352,71074
12,千葉県,12103,千葉市稲毛区,日本保守党,1784,71074
12,千葉県,12103,千葉市稲毛区,チームみらい,6412,71074
12,千葉県,12103,千葉市稲毛区,社会民主党,929,71074
12,千葉県,12103,千葉市稲毛区,自由民主党,25127,71074
12,千葉県,12103,千葉市稲毛区,日本共産党,2942,71074
12,千葉県,12103,千葉市稲毛区,減税日本・ゆうこく連合,886,71074
12,千葉県,12106,千葉市美浜区,れいわ新選組,1775,74654
12,千葉県,12106,千葉市美浜区,中道改革連合,15072,74654
12,千葉県,12106,千葉市美浜区,日本維新の会,4212,74654
12,千葉県,12106,千葉市美浜区,参政党,5209,74654
12,千葉県,12106,千葉市美浜区,国民民主党,7640,74654
12,千葉県,12106,千葉市美浜区,日本保守党,1875,74654
12,千葉県,12106,千葉市美浜区,チームみらい,7986,74654
12,千葉県,12106,千葉市美浜区,社会民主党,983,74654
12,千葉県,12106,千葉市美浜区,自由民主党,25896,74654
12,千葉県,12106,千葉市美浜区,日本共産党,3160,74654
12,千葉県,12106,千葉市美浜区,減税日本・ゆうこく連合,846,74654
12,千葉県,12102,千葉市花見川区,れいわ新選組,1972,75475
