pref_code,pref_name,muni_code,muni_name,party_name,votes
35,山口県,35201,下関市,中道改革連合,18028
35,山口県,35201,下関市,社会民主党,1390
35,山口県,35201,下関市,れいわ新選組,3288
35,山口県,35201,下関市,日本保守党,2542
35,山口県,35201,下関市,参政党,9995
35,山口県,35201,下関市,国民民主党,7269
35,山口県,35201,下関市,自由民主党,48786
35,山口県,35201,下関市,日本維新の会,7899
35,山口県,35201,下関市,日本共産党,3806
35,山口県,35201,下関市,減税日本・ゆうこく連合,1366
35,山口県,35202,宇部市,中道改革連合,10172
35,山口県,35202,宇部市,社会民主党,1253
35,山口県,35202,宇部市,れいわ新選組,2104
35,山口県,35202,宇部市,日本保守党,1826
35,山口県,35202,宇部市,参政党,7536
35,山口県,35202,宇部市,国民民主党,6379
35,山口県,35202,宇部市,自由民主党,30803
35,山口県,35202,宇部市,日本維新の会,4707
35,山口県,35202,宇部市,日本共産党,2782
35,山口県,35202,宇部市,減税日本・ゆうこく連合,872
35,山口県,35203,山口市,中道改革連合,12691
35,山口県,35203,山口市,社会民主党,1112
35,山口県,35203,山口市,れいわ新選組,2254
35,山口県,35203,山口市,日本保守党,1991
35,山口県,35203,山口市,参政党,8037
35,山口県,35203,山口市,国民民主党,8552
35,山口県,35203,山口市,自由民主党,38536
35,山口県,35203,山口市,日本維新の会,5783
35,山口県,35203,山口市,日本共産党,2787
35,山口県,35203,山口市,減税日本・ゆうこく連合,957
35,山口県,35204,萩市,中道改革連合,3520
35,山口県,35204,萩市,社会民主党,194
35,山口県,35204,萩市,れいわ新選組,606
35,山口県,35204,萩市,日本保守党,368
35,山口県,35204,萩市,参政党,1819
35,山口県,35204,萩市,国民民主党,1354
35,山口県,35204,萩市,自由民主党,11194
35,山口県,35204,萩市,日本維新の会,1726
35,山口県,35204,萩市,日本共産党,523
35,山口県,35204,萩市,減税日本・ゆうこく連合,191
35,山口県,35206,防府市,中道改革連合,7955
35,山口県,35206,防府市,社会民主党,525
35,山口県,35206,防府市,れいわ新選組,1484
35,山口県,35206,防府市,日本保守党,1199
35,山口県,35206,防府市,参政党,5176
35,山口県,35206,防府市,国民民主党,4731
35,山口県,35206,防府市,自由民主党,23634
35,山口県,35206,防府市,日本維新の会,3368
35,山口県,35206,防府市,日本共産党,1231
35,山口県,35206,防府市,減税日本・ゆうこく連合,574
35,山口県,35207,下松市,中道改革連合,4724
35,山口県,35207,下松市,社会民主党,240
35,山口県,35207,下松市,れいわ新選組,727
35,山口県,35207,下松市,日本保守党,737
35,山口県,35207,下松市,参政党,2449
35,山口県,35207,下松市,国民民主党,2642
35,山口県,35207,下松市,自由民主党,12168
35,山口県,35207,下松市,日本維新の会,1877
35,山口県,35207,下松市,日本共産党,595
35,山口県,35207,下松市,減税日本・ゆうこく連合,306
35,山口県,35208,岩国市,中道改革連合,12607
35,山口県,35208,岩国市,社会民主党,504
35,山口県,35208,岩国市,れいわ新選組,1711
35,山口県,35208,岩国市,日本保守党,1638
35,山口県,35208,岩国市,参政党,5084
35,山口県,35208,岩国市,国民民主党,4382
35,山口県,35208,岩国市,自由民主党,26393
35,山口県,35208,岩国市,日本維新の会,3420
35,山口県,35208,岩国市,日本共産党,1777
35,山口県,35208,岩国市,減税日本・ゆうこく連合,708
35,山口県,35210,光市,中道改革連合,4759
35,山口県,35210,光市,社会民主党,301
35,山口県,35210,光市,れいわ新選組,787
35,山口県,35210,光市,日本保守党,562
35,山口県,35210,光市,参政党,2031
35,山口県,35210,光市,国民民主党,2081
35,山口県,35210,光市,自由民主党,11226
35,山口県,35210,光市,日本維新の会,1624
35,山口県,35210,光市,日本共産党,657
35,山口県,35210,光市,減税日本・ゆうこく連合,295
35,山口県,35211,長門市,中道改革連合,2030
35,山口県,35211,長門市,社会民主党,155
35,山口県,35211,長門市,れいわ新選組,379
35,山口県,35211,長門市,日本保守党,255
35,山口県,35211,長門市,参政党,1246
35,山口県,35211,長門市,国民民主党,877
35,山口県,35211,長門市,自由民主党,9361
35,山口県,35211,長門市,日本維新の会,1114
35,山口県,35211,長門市,日本共産党,312
35,山口県,35211,長門市,減税日本・ゆうこく連合,152
35,山口県,35212,柳井市,中道改革連合,3241
35,山口県,35212,柳井市,社会民主党,182
35,山口県,35212,柳井市,れいわ新選組,556
35,山口県,35212,柳井市,日本保守党,372
35,山口県,35212,柳井市,参政党,1260
35,山口県,35212,柳井市,国民民主党,1234
35,山口県,35212,柳井市,自由民主党,7237
35,山口県,35212,柳井市,日本維新の会,988
35,山口県,35212,柳井市,日本共産党,475
35,山口県,35212,柳井市,減税日本・ゆうこく連合,157
35,山口県,35213,美祢市,中道改革連合,1751
35,山口県,35213,美祢市,社会民主党,122
35,山口県,35213,美祢市,れいわ新選組,327
35,山口県,35213,美祢市,日本保守党,183
35,山口県,35213,美祢市,参政党,1123
35,山口県,35213,美祢市,国民民主党,693
35,山口県,35213,美祢市,自由民主党,6249
35,山口県,35213,美祢市,日本維新の会,867
35,山口県,35213,美祢市,日本共産党,388
35,山口県,35213,美祢市,減税日本・ゆうこく連合,120
35,山口県,35215,周南市,中道改革連合,11470
35,山口県,35215,周南市,社会民主党,662
35,山口県,35215,周南市,れいわ新選組,1888
35,山口県,35215,周南市,日本保守党,1552
35,山口県,35215,周南市,参政党,5804
35,山口県,35215,周南市,国民民主党,5866
35,山口県,35215,周南市,自由民主党,29982
