pref_code,pref_name,muni_code,muni_name,party_name,votes
15,新潟県,15101,新潟市北区,日本共産党,1407
15,新潟県,15101,新潟市北区,日本保守党,807
15,新潟県,15101,新潟市北区,国民民主党,2751
15,新潟県,15101,新潟市北区,自由民主党,12949
15,新潟県,15101,新潟市北区,社会民主党,395
15,新潟県,15101,新潟市北区,れいわ新選組,1072
15,新潟県,15101,新潟市北区,参政党,2519
15,新潟県,15101,新潟市北区,中道改革連合,7579
15,新潟県,15101,新潟市北区,日本維新の会,1806
15,新潟県,15101,新潟市北区,安楽死制度を考える会,127
15,新潟県,15101,新潟市北区,減税日本・ゆうこく連合,401
15,新潟県,15102,新潟市東区,日本共産党,2685
15,新潟県,15102,新潟市東区,日本保守党,1415
15,新潟県,15102,新潟市東区,国民民主党,5464
15,新潟県,15102,新潟市東区,自由民主党,22691
15,新潟県,15102,新潟市東区,社会民主党,738
15,新潟県,15102,新潟市東区,れいわ新選組,1754
15,新潟県,15102,新潟市東区,参政党,4638
15,新潟県,15102,新潟市東区,中道改革連合,13476
15,新潟県,15102,新潟市東区,日本維新の会,3987
15,新潟県,15102,新潟市東区,安楽死制度を考える会,248
15,新潟県,15102,新潟市東区,減税日本・ゆうこく連合,759
15,新潟県,15103,新潟市中央区,日本共産党,3485
15,新潟県,15103,新潟市中央区,日本保守党,2337
15,新潟県,15103,新潟市中央区,国民民主党,8546
15,新潟県,15103,新潟市中央区,自由民主党,34145
15,新潟県,15103,新潟市中央区,社会民主党,1466
15,新潟県,15103,新潟市中央区,れいわ新選組,2373
15,新潟県,15103,新潟市中央区,参政党,5881
15,新潟県,15103,新潟市中央区,中道改革連合,18006
15,新潟県,15103,新潟市中央区,日本維新の会,5926
15,新潟県,15103,新潟市中央区,安楽死制度を考える会,363
15,新潟県,15103,新潟市中央区,減税日本・ゆうこく連合,1148
15,新潟県,15104,新潟市江南区,日本共産党,1320
15,新潟県,15104,新潟市江南区,日本保守党,745
15,新潟県,15104,新潟市江南区,国民民主党,2827
15,新潟県,15104,新潟市江南区,自由民主党,12610
15,新潟県,15104,新潟市江南区,社会民主党,417
15,新潟県,15104,新潟市江南区,れいわ新選組,926
15,新潟県,15104,新潟市江南区,参政党,2452
15,新潟県,15104,新潟市江南区,中道改革連合,6741
15,新潟県,15104,新潟市江南区,日本維新の会,1992
15,新潟県,15104,新潟市江南区,安楽死制度を考える会,142
15,新潟県,15104,新潟市江南区,減税日本・ゆうこく連合,368
15,新潟県,15105,新潟市秋葉区,日本共産党,1857
15,新潟県,15105,新潟市秋葉区,日本保守党,726
15,新潟県,15105,新潟市秋葉区,国民民主党,3312
15,新潟県,15105,新潟市秋葉区,自由民主党,14087
15,新潟県,15105,新潟市秋葉区,社会民主党,760
15,新潟県,15105,新潟市秋葉区,れいわ新選組,973
15,新潟県,15105,新潟市秋葉区,参政党,2530
15,新潟県,15105,新潟市秋葉区,中道改革連合,8300
15,新潟県,15105,新潟市秋葉区,日本維新の会,1987
15,新潟県,15105,新潟市秋葉区,安楽死制度を考える会,117
15,新潟県,15105,新潟市秋葉区,減税日本・ゆうこく連合,433
15,新潟県,15106,新潟市南区,日本共産党,581
15,新潟県,15106,新潟市南区,日本保守党,495
15,新潟県,15106,新潟市南区,国民民主党,1713
15,新潟県,15106,新潟市南区,自由民主党,8662
15,新潟県,15106,新潟市南区,社会民主党,222
15,新潟県,15106,新潟市南区,れいわ新選組,553
15,新潟県,15106,新潟市南区,参政党,1760
15,新潟県,15106,新潟市南区,中道改革連合,4379
15,新潟県,15106,新潟市南区,日本維新の会,1226
15,新潟県,15106,新潟市南区,安楽死制度を考える会,74
15,新潟県,15106,新潟市南区,減税日本・ゆうこく連合,229
15,新潟県,15107,新潟市西区,日本共産党,3061
15,新潟県,15107,新潟市西区,日本保守党,1816
15,新潟県,15107,新潟市西区,国民民主党,6883
15,新潟県,15107,新潟市西区,自由民主党,28971
15,新潟県,15107,新潟市西区,社会民主党,1216
15,新潟県,15107,新潟市西区,れいわ新選組,2200
15,新潟県,15107,新潟市西区,参政党,5514
15,新潟県,15107,新潟市西区,中道改革連合,16720
15,新潟県,15107,新潟市西区,日本維新の会,5043
15,新潟県,15107,新潟市西区,安楽死制度を考える会,329
15,新潟県,15107,新潟市西区,減税日本・ゆうこく連合,923
15,新潟県,15108,新潟市西蒲区,日本共産党,868
15,新潟県,15108,新潟市西蒲区,日本保守党,582
15,新潟県,15108,新潟市西蒲区,国民民主党,1940
15,新潟県,15108,新潟市西蒲区,自由民主党,10674
15,新潟県,15108,新潟市西蒲区,社会民主党,586
15,新潟県,15108,新潟市西蒲区,れいわ新選組,860
15,新潟県,15108,新潟市西蒲区,参政党,1957
15,新潟県,15108,新潟市西蒲区,中道改革連合,6284
15,新潟県,15108,新潟市西蒲区,日本維新の会,1586
15,新潟県,15108,新潟市西蒲区,安楽死制度を考える会,92
15,新潟県,15108,新潟市西蒲区,減税日本・ゆうこく連合,324
15,新潟県,15202,長岡市,日本共産党,4371
15,新潟県,15202,長岡市,日本保守党,2660
15,新潟県,15202,長岡市,国民民主党,11831
15,新潟県,15202,長岡市,自由民主党,52684
15,新潟県,15202,長岡市,社会民主党,2314
15,新潟県,15202,長岡市,れいわ新選組,3546
15,新潟県,15202,長岡市,参政党,9555
15,新潟県,15202,長岡市,中道改革連合,25545
15,新潟県,15202,長岡市,日本維新の会,7192
15,新潟県,15202,長岡市,安楽死制度を考える会,439
15,新潟県,15202,長岡市,減税日本・ゆうこく連合,1432
15,新潟県,15204,三条市,日本共産党,1503
15,新潟県,15204,三条市,日本保守党,1059
15,新潟県,15204,三条市,国民民主党,3766
15,新潟県,15204,三条市,自由民主党,20933
15,新潟県,15204,三条市,社会民主党,612
15,新潟県,15204,三条市,れいわ新選組,1482
15,新潟県,15204,三条市,参政党,3918
15,新潟県,15204,三条市,中道改革連合,10592
15,新潟県,15204,三条市,日本維新の会,2698
15,新潟県,15204,三条市,安楽死制度を考える会,221
15,新潟県,15204,三条市,減税日本・ゆうこく連合,593
15,新潟県,15205,柏崎市,日本共産党,1215
15,新潟県,15205,柏崎市,日本保守党,781
15,新潟県,15205,柏崎市,国民民主党,3461
15,新潟県,15205,柏崎市,自由民主党,16676
15,新潟県,15205,柏崎市,社会民主党,643
15,新潟県,15205,柏崎市,れいわ新選組,954
15,新潟県,15205,柏崎市,参政党,2803
15,新潟県,15205,柏崎市,中道改革連合,7982
15,新潟県,15205,柏崎市,日本維新の会,1866
15,新潟県,15205,柏崎市,安楽死制度を考える会,112
15,新潟県,15205,柏崎市,減税日本・ゆうこく連合,315
15,新潟県,15206,新発田市,日本共産党,1315
15,新潟県,15206,新発田市,日本保守党,998
15,新潟県,15206,新発田市,国民民主党,3488
15,新潟県,15206,新発田市,自由民主党,20009
15,新潟県,15206,新発田市,社会民主党,799
